# [MIE]_0	[KE2]	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
0.081692	0.205433	
nan	nan	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
nan	nan	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
0.0816921	0.205433	
